Genes	g0	g1	g2	g3	s0	s1	s2	s3	s4	s5
FGSG_00176	5.53635790722799	4.44566430492304	5.14445681125268	4.97789982139087	5.96632233938725	6.58800179947239	5.3932005027723	5.37578867504845	4.93218150600576	4.61855886821227
FGSG_00177	4.88415877563112	5.98696856290557	6.07193891990801	5.46816840998755	4.9457359783514	7.01526827636786	7.19750462008352	7.54335843807425	7.69306885996801	7.27304773144759
FGSG_11698	1.67701666220259	3.0794389230445	3.66614074804427	3.81229388589484	3.87741596911646	3.90861224791175	4.2148873994238	6.47136914749734	8.21059255536486	7.63559531466138
FGSG_20500	1.66866505275606	1.90554721858632	1.82567759440273	1.95584175495483	1.7700890242942	1.77641352090183	1.95065208707199	1.78039789685648	1.77838920205286	1.25155155377937
FGSG_20501	1.5768214191238	2.0398700644309	1.96780563183207	2.10334786942076	2.02985295986235	2.0894103089643	2.07371224858661	2.02815927022544	1.90461441140276	1.32269680738995
FGSG_11697	5.50439163471895	2.61323845671131	2.41610802913356	2.80991284034388	5.18358779789813	6.28105357519399	6.13052867233329	6.15069046331963	6.09536703124629	6.12653638012078
FGSG_00180	2.35384602840042	2.13194398887801	2.78871355136721	2.67468380736985	4.48584168395102	3.88716074421049	4.46504529209828	5.03520934535146	5.36609234447169	4.80001171343972
FGSG_11700	1.38979522117192	1.00161306172812	1.62459370638614	1.79815035792774	2.86174771100865	2.26183537961386	2.7398927383449	3.32970745146842	3.57567251924042	2.71169671044827
FGSG_00182	2.77027215311305	3.61318869859433	5.62150026670136	5.6549815116371	6.12040352028146	6.32871855458628	6.48535606108216	7.02433595238961	7.10992563014581	6.51382026320343
FGSG_11699	3.05373289793386	2.42965849527804	2.98100085720291	3.74248241906379	5.61110973481909	5.87096921838222	6.00762319359368	6.11936802650169	5.9355055896429	5.4726614563813
FGSG_00179	6.38022499892213	4.8632162228981	4.52151326905062	4.30516334861897	3.45262474389154	3.67322073444435	3.79876697918898	3.71727476186649	3.86617107370255	4.63682406818081
FGSG_00183	4.41026359451859	3.26031568816482	4.62211424475362	5.01363165683742	6.89416159205915	6.05800026205228	5.71538369440562	5.21014120323187	4.76811766625869	4.54561500145174
FGSG_00184	0	0	2.83856464399891	3.28616082664462	2.27860954839852	1.99530854184155	0	0	0	0
FGSG_00185	5.17860645792436	2.71988153942453	3.4905666381169	4.08398742147371	5.37554416982305	4.94659187237065	4.9275806814974	5.13345777412708	6.83656250757416	8.41876645711977
FGSG_00188	5.03025957154421	5.46986612361094	5.52083425308196	5.46154770423142	5.6459228712912	5.26179400037073	5.21733848267083	4.9980123368106	4.8192549270406	4.66654374692747
FGSG_00189	1.74411175124852	4.70888116600125	6.4777707485315	6.26520110434277	6.5929777086967	5.40747801475388	5.32871850522502	5.56294602882373	5.91698936909407	6.89322210478748
FGSG_00186	8.11669364961446	7.76099929857329	6.56340239736769	6.07560529763763	4.33950832729431	4.905470541151	4.76216088056033	4.68877202859063	4.33843947443648	4.0651027700269
FGSG_11701	1.92067580897709	3.07356974530999	2.62931326045476	1.89808333785883	1.33325343683392	0	1.01382509683571	1.39934059100893	1.63173092048423	1.71266341472071
FGSG_11702	2.01594484155902	3.16348144951226	2.6248105117773	2.18308763216182	0	0	0	0	0	0
FGSG_00190	5.86652371827761	7.02044090825939	7.6479664905639	7.44868541364235	6.4434912656778	6.15718135028651	5.91017101396543	5.52082912049286	5.32080944956705	5.06994536574503
FGSG_11703	4.52290347087882	5.79027217915981	5.75900054941602	5.28932720750453	4.74172251050946	5.18077210186077	5.38743113206518	5.83092062924019	5.93217865069094	6.12373302539871
FGSG_00192	7.47113862088455	7.50780569402977	7.00874365981544	7.15862000963971	10.1185889100951	10.6870147825781	10.2504486095557	10.2159867724514	10.1700787781306	9.97318404712578
FGSG_00195	2.52334559706292	4.73804111733179	4.92239376226119	4.52295450720423	1.96916335813057	1.75507405548657	2.48448782917359	2.20832720223915	2.36787037344776	2.21987153920078
FGSG_00193	0	1.04686913764211	0	0	3.43724241429896	1.79132081605461	2.94156657953795	4.07729140405032	5.21488849381469	6.68252237447699
FGSG_00194	6.86695175003575	3.01897492272121	1.75037220311353	1.62459756742909	3.64870782997357	4.63210361647413	4.70915399726049	5.25289514601549	5.87245037405102	6.18008962764694
FGSG_00197	2.66755350621411	4.92969042846785	4.30630894856326	4.67218414396492	3.54485808992729	2.51063192767303	1.96742507213511	0	0	1.09983650272503
FGSG_00198	0	0	0	0	5.84968510193954	6.78844691278157	6.32367238234554	5.96524587176755	5.82898209669371	4.86003913868892
FGSG_00196	8.38820215129495	5.25832882620164	3.93301026649217	4.11703677392142	3.68486966479367	4.15389240875409	3.89690882736313	3.5570769853366	3.79319696875636	3.55469776076016
FGSG_00200	6.16160059431193	1.74499271070935	1.9502287643129	1.91641755988003	2.97802065316939	2.79967673061689	2.70744495374166	3.82559632250307	4.8299288071346	4.16796573848644
FGSG_00201	8.56495993250554	4.23273621232889	0	1.41783284245287	3.39135595475777	4.11001277790724	3.14031762124717	2.40989543011124	2.52144690890325	2.91777858379163
FGSG_00206	0	0	0	0	1.4880922488937	1.11671257861104	1.34201238772323	1.33885206326641	0	0
FGSG_00211	0	0	0	0	0	0	0	0	0	0
FGSG_11709	2.10153305977739	3.12279088806502	2.22842371861634	2.07914185709008	1.64935535498054	0	0	0	0	1.32604106814386
FGSG_11710	0	0	0	0	0	0	1.41637228236797	5.93693351435875	7.48435246861522	7.06006567520266
FGSG_00207	1.6206382376957	2.97133526773612	3.16401727863937	3.35398619376118	5.15651822325982	4.81833630859043	5.20511380578848	5.04185399659484	4.22611851611073	3.070809749684
FGSG_00209	0	0	6.24936303195819	6.32633842201844	2.86024126103197	2.92710242691646	3.45434285586053	2.69993761128827	2.13114265807089	1.82994902034381
FGSG_00215	0	0	0	0	0	0	0	0	1.51044841371412	1.15652103162509
FGSG_00212	2.16769567982473	0	1.35490823564339	1.50707094861393	0	1.22099633808121	1.42950082629989	1.51392560827306	1.4086980498951	1.36034644242334
FGSG_00213	0	0	0	0	0	0	0	0	0	0
FGSG_00214	1.53870952249017	0	0	0	1.81482365947003	3.00394744589946	3.20512995475402	3.2956524194436	4.34266097996694	5.87133032480986
FGSG_11705	6.22177778410377	4.3949210280657	2.66542312226257	3.17361560952168	5.2670002577464	4.73002639836247	4.92466141459901	4.28545233770897	2.87074645389726	1.62995476471755
FGSG_11706	9.88409263030459	9.73401145219469	8.02591512015695	8.98497274113742	4.95880155732621	4.34609172357529	3.88496734602326	2.70522383902395	2.343339996288	0
FGSG_11707	9.43809177253543	7.67275711943685	4.23540391345853	5.39529395852471	0	0	0	0	0	0
FGSG_00203	0	0	0	0	2.89468691787681	2.27281548961391	2.64897905313266	1.79415923743435	0	0
FGSG_11714	0	0	0	0	0	0	0	0	0	0
FGSG_00220	0	0	0	0	3.5193593529988	3.02923688552958	4.25888178908455	4.24235593242469	3.77470801667299	3.25145239722084
FGSG_11713	0	0	0	0	0	1.3916999644135	1.19140904013965	1.08164273169737	0	0
FGSG_00222	0	0	0	0	0	1.84217581846183	2.12223941253304	1.81497177492157	1.45051535525842	0
FGSG_00219	0	0	0	0	3.65315448337991	3.69580916424155	1.88168544008297	1.0731403403992	0	0
FGSG_00216	0	0	0	0	0	0	0	1.86145455673115	2.92434550939099	2.68351736110648
FGSG_00218	0	0	0	0	1.86681899321933	2.87156757942443	1.09001094303332	0	0	0
FGSG_00217	9.49034618507822	6.36243748400025	3.18001578948902	3.54959374796157	3.29503739675218	4.16826736252069	3.36491991325605	3.55659588713007	3.79391503208983	4.12599994838671
FGSG_00224	4.75273469408053	3.46258265158964	0	1.67316571082712	6.83636648899753	7.04356817213274	7.51134344930225	6.54930795680331	5.52740492357254	4.25260474457762
FGSG_00225	1.034891707519	1.74638568486376	2.07670420017019	2.50482607685425	1.22558335980656	1.01532630845267	0	0	0	0
FGSG_00230	0	0	0	0	0	0	0	0	0	0
FGSG_11716	0	0	2.25084108055347	3.41555636242444	5.81442299835298	5.54505077460969	5.56274470119912	4.97426799257611	3.84591605112947	2.70472852697956
FGSG_00226	5.59944578609605	5.87482141070067	4.09795315118611	4.37626862866208	1.23509719604404	0	0	0	0	1.02725428728839
FGSG_00227	2.33262601454188	3.7426445451181	3.07010284573776	3.06734786614104	1.57725146162097	2.02687178457845	1.96114912576835	2.16330734692451	2.21142876839584	2.39822423897135
FGSG_11719	0	0	0	0	0	0	0	0	0	0
FGSG_00231	6.70867895200699	2.31653094307957	0	0	3.32349210865842	3.46175211206925	3.44861546323836	2.33053508912263	1.22701953231076	2.72126208834665
FGSG_00232	3.00063240610439	1.64868725143457	0	0	1.1317545940495	0	1.04434108372982	0	0	0
FGSG_00234	7.97025050920846	5.50938308987012	0	1.2216808876427	0	0	0	0	0	0
FGSG_00236	0	1.5584107755322	0	0	0	0	0	0	0	0
FGSG_00235	5.02843063599074	4.35189690188877	2.48052895671729	2.71335635109167	2.95526614361732	2.85945165216711	2.30549258912453	1.62494369265643	1.15749873673932	1.54016624654312
FGSG_11721	1.30124338206331	1.85639577021929	2.32580106598309	3.17152293934301	3.83081227112308	3.65881377440101	3.17451928035268	2.37314769446349	2.24715338477877	3.68528816347811
FGSG_00237	0	3.7383995424251	4.82245648482173	4.55807672321607	1.32900483419634	0	0	0	0	1.01094944865084
FGSG_11720	2.23217205263184	4.07468503205888	2.2963379878508	2.5292949393061	1.68253268270488	0	0	0	0	1.86343599626933
FGSG_00239	0	0	0	0	1.41768829426504	1.30663725641425	1.02448337309086	0	0	0
FGSG_11724	1.03802996091395	1.67939596608356	3.6040032578553	3.95199117609593	3.817842756688	3.71616400365518	3.65391490302612	2.826920104853	2.62843942630809	2.80639818811741
FGSG_11725	0	0	0	0	0	0	0	0	0	0
FGSG_00240	2.41668788617491	2.63150966394992	3.3286961779035	3.11016928718927	2.15165812724867	2.27999166205478	2.18728978601279	2.06256335523015	2.36684283784582	2.41122767156086
FGSG_11730	0	0	0	0	0	0	0	0	0	0
FGSG_11731	0	0	0	0	0	1.18681040534425	1.41810605853056	2.09758490268105	3.68851512240108	5.17978926219168
FGSG_00246	2.23968108851336	1.47287447245805	2.22079569299668	2.64000753074197	4.08712163177772	3.33482504134884	3.34947138318575	3.26331572356921	3.61447168790558	2.75993786871417
FGSG_00247	0	0	1.0776826627264	1.07756398449259	1.98720241275224	1.96659014236343	2.93485257679706	4.04830764703159	4.46230786182212	3.44972109504415
FGSG_00243	8.13613418250829	7.67625278611177	7.15180898400893	6.84208595864659	6.27901123745204	6.17154394145725	6.05939585342724	6.24549949557909	6.98631975092515	7.26216213824457
FGSG_11729	1.14585778303825	1.13986184659059	2.34027528740035	4.23288841668058	8.42077987639859	8.41989778515636	7.77286736138045	7.33219976477745	6.36008960256563	6.73062731968486
FGSG_20502	0	0	0	0	2.20742836000696	2.2533359128078	1.96003735705179	1.66495010084374	1.16041524200453	0
FGSG_11732	0	0	0	0	0	0	0	0	0	0
FGSG_00248	6.92010748869046	6.88263211965583	5.80638601376415	5.38528985988924	3.91525859658011	3.95764188992131	4.32971002646176	5.10892830727281	5.52690453691481	5.9982237406709
FGSG_00249	9.10572190661928	5.95001502916358	2.91361874923247	3.54201325702794	5.07367761451038	7.20852635556268	7.24315639203888	7.05241668134012	6.19810878805946	5.00146095268796
FGSG_11733	5.21724716397036	3.3099144086827	2.13321875515359	2.04780481230039	1.11759481767906	1.88758571051994	2.34091712975068	2.385112210446	2.36653595199726	2.07832689609812
FGSG_11734	4.82150701041868	2.94969149451007	1.9334624315449	1.66188642880455	1.58650246220623	2.65831904641627	2.87531856953725	2.91156005631033	2.76595541074854	2.26598246217838
FGSG_00253	0	0	0	0	0	0	0	0	0	0
FGSG_00252	0	1.46399782394226	1.18068677213378	1.24195789463488	1.14149120648192	1.1157886225861	1.67841684172825	2.60738113259553	3.778510805615	3.94384458776524
FGSG_00251	6.84893105694646	1.89098263160512	0	0	4.66869636584006	6.52941740385222	6.26426887627992	5.45801377856877	4.1351371962761	2.37225615206053
FGSG_00258	0	0	1.10675201990516	1.5039773858073	0	0	0	0	0	0
FGSG_00255	0	0	0	0	0	0	1.02962207614782	0	0	0
FGSG_00256	1.6703479362171	1.0065467157962	0	0	1.52498216367389	1.92002835281734	2.1242095297216	1.9649455836591	4.35673537879098	6.37834429300646
FGSG_00257	7.58267823523401	6.82864198640549	6.68705906001819	6.46169124455012	5.05153704566734	5.14852505793815	5.54129917913195	5.03572002519938	4.59755909244868	4.56328855736794
FGSG_00259	5.65441786972688	4.30435028570624	4.4502237990079	4.33104533747975	5.03056437930714	5.60444815867818	5.41554849330127	5.34405408712749	5.20673070584749	4.93814933610585
FGSG_00260	12.9951411417897	6.6936708912432	1.29881604187589	1.81161554562617	3.7123276292009	4.19107562230925	7.43375323074842	6.82763195676722	6.41620125771894	4.83187072814306
FGSG_00261	7.19863518294467	6.76154878067837	7.51382758301637	7.12144818117893	7.00276258221222	6.73441565646313	6.78540733835423	6.62331893972435	6.31005580953911	6.13353395893655
FGSG_00262	0	0	0	0	0	1.6905547381503	1.88563975252602	1.84055236041953	1.75630323827142	1.99363993881157
FGSG_00263	6.27497697703837	5.4437151930359	5.94663906720465	5.49488729284954	4.92593117570725	4.39719285031164	4.48583865062443	4.51948231166173	4.3899114592112	5.57766492313826
FGSG_00264	7.60866426866602	7.73880581722906	7.48637738702054	7.87985280902207	7.68514691803212	6.49687754243867	6.45100730287514	6.14904791620219	5.93720655126515	5.67055639373923
FGSG_00265	5.94601408544315	5.45244127818301	4.89355766646834	4.42373195096172	5.26359032982469	3.25846401503187	2.42719043949885	2.47657676814247	2.33648508026085	2.42566138482025
FGSG_00268	3.35828572351902	3.37623479561204	2.05104156995047	2.5085855249542	1.76613398416438	1.36355320690774	1.51608773827373	1.3527207157545	1.5872923634561	1.84297433745303
FGSG_11736	1.76450847875698	3.90204174412797	2.18660700770919	2.43594738486477	2.1986181212449	2.15474579988841	2.46086302131203	2.18595282988084	2.02545439194181	1.73619021546312
FGSG_00269	3.21146187854023	5.4534372505197	6.64938945599602	6.58569100283975	6.37402857701646	6.26314820468117	5.81012348773835	6.11540186432196	6.84615757856005	6.89230780217967
FGSG_00266	7.728190425327	3.33495598506819	2.47612856306365	2.5665615510963	6.68203721620443	4.79283147846065	4.87292095773125	5.70524303011142	5.52172916609473	4.04254045605648
FGSG_00267	0	0	0	0	0	0	0	0	0	0
FGSG_11737	0	0	0	0	0	0	0	0	0	0
FGSG_00270	8.19294653941716	8.33469349179506	7.41325974443684	6.84786826207026	5.12909997833959	3.50568167473577	3.98124113375051	4.19870296344838	4.65272500837613	5.08515547822025
FGSG_00272	1.82551974933541	1.60440326200618	1.23236530691896	1.56870959709385	2.32287236955102	3.24942091273233	2.91366975930274	2.69834492010871	3.14619263723297	3.21746608178158
FGSG_00273	0	0	0	1.32937704821622	0	1.0125825937765	0	0	0	1.16664491120861
FGSG_11739	0	0	0	0	0	1.18110415586309	1.19767224331965	1.03366020066203	0	1.04280204863322
FGSG_00271	8.14342110574997	7.62482136170612	6.01670395738028	6.15835865888596	7.97533794060255	7.73375733410792	7.62176447712779	7.47850851850114	7.42877119899903	6.88492129501935
FGSG_00281	1.79864550126455	3.78637606298112	5.73452164920645	6.10531705425342	5.98467028700419	5.14908842549802	5.02971061119833	5.0561838703906	5.38178624457157	5.69024020685939
FGSG_00280	5.73906821029021	4.80650575364596	4.74394841040567	4.83258960692114	4.7159387878819	4.546152761753	4.61453451622516	4.56666683662163	4.70187802823628	5.03177696025684
FGSG_00274	0	0	0	0	0	0	0	0	0	1.41994556124889
FGSG_11740	0	0	0	0	0	0	0	0	0	0
FGSG_00275	2.05138876077255	3.25983095839303	3.01739996892523	3.0477793304817	4.09952924883662	3.64552416315291	3.80867976164901	3.72678582481621	3.99308449656407	5.13399557205346
FGSG_00276	7.45134331803717	6.94430021904438	6.82362859631669	6.7524359127825	5.75288377636487	5.1881486505455	4.88027187671065	4.90966490242592	5.39428035396167	6.03579216732325
FGSG_00277	5.89882663691684	4.56718569964596	2.41358736280835	2.29205470202194	2.43023578815526	3.08388910182078	3.38959272365059	3.60840846835494	3.7767425104302	3.29671037950875
FGSG_00278	1.12349647040849	1.71831826013741	6.6734683496166	7.12385989078876	6.64583019985375	7.29814801927118	5.91131400176789	5.58552001684379	4.8766537389814	3.98293073774647
FGSG_00279	7.79478163328362	5.78432831957158	4.44546423784233	4.41590453769625	5.38782920054003	5.17731602098754	5.23632111904216	5.26206394613298	5.47639001812639	5.75123136229229
FGSG_20504	0	0	0	0	0	0	0	0	0	0
FGSG_00282	5.03587637541637	1.38449836711884	0	0	2.46030945535844	3.55865431523029	3.33324075437865	3.23008813137829	3.24360938817296	3.50255704413952
FGSG_00283	5.56942810230225	4.72018140783226	5.09175667648247	5.1791863303238	5.45138023482038	4.89595240858559	4.83608326028751	4.74824810969883	5.05951436295981	5.5220886447109
FGSG_00284	3.98409888514484	4.33984573981781	5.32139322255199	4.73411631613575	5.208867206816	4.46752264454634	4.74904033147528	4.81733897880794	4.24702689498221	3.5104358941495
FGSG_00285	5.98430129326296	2.13735994289243	3.76670132044522	3.84392302728465	3.34591807665752	6.21868764860094	5.63379526103781	6.13836627634455	7.52641715683567	7.220835531729
FGSG_11741	3.76549576069438	0	1.89615637337874	2.02109864159967	0	1.67446295771928	1.97299130440218	2.92071323660288	4.55206548652766	4.22976735749993
FGSG_00286	8.53509597735192	9.37254009663041	9.09007343250873	8.94359659855212	8.39199725929452	7.57184867772332	7.54746621435514	7.53515198578618	8.46024619893736	8.891889236496
FGSG_00287	0	2.5481104643313	4.74887808219321	4.51278774027734	2.25273484956539	2.60869920281282	2.90392170276289	3.69822139912154	4.21375975106933	3.57248669511267
FGSG_00288	5.70035855197341	3.75982438303086	3.40790144818734	3.80886635832947	3.81580009657432	2.09454844806602	2.60967134018856	3.32443452143022	3.40794089747526	3.17729153995472
FGSG_00289	5.17482287982099	4.95434134544051	4.64738907957014	4.16406319697573	2.94065788471352	2.45762499925775	3.4101532399117	5.06310090703677	4.98734277200984	5.1002572295866
FGSG_11742	6.69291291953638	4.97608298446392	4.88794402467728	4.71921341873467	3.90256545103954	4.18458579061194	5.31306882547311	6.99996812370346	6.80317851083802	6.68422197324643
FGSG_00294	4.00566668809221	5.84902822546623	4.75839767763676	4.76989600750015	6.53366529791543	6.59922456879768	6.83411908744708	6.56408044959852	6.03950763880303	5.48971651166581
FGSG_00295	4.64653725188437	2.68467763596099	1.05729957886236	1.12918359036005	2.88641184610057	3.46852997449467	3.12898693335632	2.83787450765964	2.49228765008119	1.97165064301295
FGSG_11743	3.26133103839986	4.25577802146335	4.6645765538224	4.7833955547309	4.35610594263447	4.00197203516205	4.07813356910515	4.05779485044338	4.425672797641	4.67301074307575
FGSG_00291	5.80459884674129	3.48321035136944	4.80203167916758	4.9736479080143	5.23097727671473	5.01357799033545	4.76975696489669	4.49461217109349	4.47131701570095	4.47041733345845
FGSG_00292	8.84683806162361	8.69447388992949	7.66010821803257	6.9444235336512	5.7652739882329	3.60031391173198	3.95382138798494	3.88907587779615	4.57180335254281	5.02276972973399
FGSG_00293	1.95718969765033	4.9930922864188	5.94753227849675	5.58619384329484	5.46925637980783	4.28867410570938	4.75391648123837	4.84093183295718	5.26486389519748	7.13475477969219
FGSG_00296	9.232046127293	8.54180787993221	7.04014985649632	6.4381202956619	4.21526956649229	3.70894324880313	3.59104604920009	4.44670064065208	4.26062413134554	4.17917251075257
FGSG_00297	6.69873314211555	5.1968596681965	5.14321328464359	4.70273852702904	4.06138945931607	4.07401982388656	4.24362749140076	4.54133496511122	4.85362822871726	5.47796073670538
FGSG_00304	4.12397672205952	3.93704694250205	5.49441861619577	5.37085823076275	6.41707031511686	5.06285126075073	5.4794530790242	5.50128168081248	5.36888571983591	6.50424617670372
FGSG_00305	7.48968706530946	8.25718081754801	7.4347064975154	7.14202374728434	5.08788942917272	4.46627170166288	4.56782989165547	4.71918657352814	4.78760662183573	5.23186938044975
FGSG_00298	8.46413561518833	5.78667108888969	6.18670048491856	6.20342915194002	5.9091698968493	5.28726142224009	4.99719045754028	4.96516530817648	5.23210806364242	5.93757325228042
FGSG_00299	8.11878848041777	7.21697868401912	7.64470105776054	7.43659922719988	7.66297694997696	7.65728743853901	7.31999786470921	7.57277616243677	7.76623078418379	9.17489178520031
FGSG_00300	8.93643157301843	9.26523237470513	9.59057430827803	8.94888056122603	7.81802714455258	7.98381797014047	7.6660894309417	7.54659297835908	7.39590689046439	7.47578542312722
FGSG_00301	0	4.07583287950397	5.23320182283011	5.45811165468952	5.75890328870058	4.74949135455136	5.23747402718456	5.4183093210466	5.75971101480924	7.64868964070255
FGSG_00302	3.30651901393476	5.57063250316274	5.38160964074753	5.33660061165556	4.90624148189467	4.60273878461262	4.41390016212637	4.30958103551839	5.38016988623988	6.31470744026818
FGSG_00303	6.27957821105172	5.17432946122853	4.32662969136334	4.87164187050504	5.67224266637981	5.5712248910318	5.58693065120975	5.56533788321442	5.5009440430988	4.81383634849826
FGSG_00306	4.43580895686671	5.21061871597288	7.26177291315837	7.04718898945038	6.79244118326376	6.93126333393833	6.63636733471865	6.65623406443645	6.61605897377212	6.77802152993846
FGSG_00307	3.76856034527511	4.66454016511812	4.45997119555824	3.95428053332925	2.92012477544036	2.53315818307126	2.98518900796032	3.42815087673715	3.7627207308753	4.40260981316934
FGSG_00311	0	0	0	1.35094975471897	3.02758578683727	4.55619947737404	4.69320593959023	4.56572702702034	4.0165536758761	3.50916859388965
FGSG_00312	0	0	0	0	1.08182575757148	1.88331185626489	2.1072417352484	1.29456651430256	1.04477955294117	4.89818706549225
FGSG_00313	3.81460654787348	1.92971347883886	1.4643942151182	1.79869911360816	4.84197566432804	5.22694325500953	5.40452985174988	5.1426793200191	4.62869928552389	4.3729357751914
FGSG_00308	7.06458692088519	5.59813943161195	6.15486038341612	5.87637363322721	5.99338421181849	6.91085538876989	7.18603494199961	6.9665242290724	6.44730449819595	5.6691413553491
FGSG_00309	4.85988173732655	5.06888626475532	4.76181031733661	4.75120102390664	4.2559838705638	4.29792433694678	3.86266299308264	4.00254916566364	4.07098374654201	4.62838541222118
FGSG_00310	8.14403336363849	8.91426324268159	9.40008254474763	9.22390982439576	8.93328743436413	8.76127426287261	8.39012016572429	7.97111536946469	7.69323857190744	7.51268125389737
FGSG_00315	2.86068757713113	1.30298840304291	1.75378957905814	1.95794051939771	2.16242416900505	1.21712392947737	0	0	1.33582542446136	2.32589961748759
FGSG_11744	0	0	0	0	0	0	0	0	0	0
FGSG_00314	8.98459693814116	9.69328542608384	10.2844441545226	9.86998894343997	9.45785781348882	8.06373981837987	8.04850380652505	8.15196598524857	8.35073304386422	8.49358710673818
FGSG_00316	8.01023628971015	5.63633882826613	4.9375887770508	5.0182154193362	6.5212907602657	7.1608245870768	7.28059276271513	7.43870926429196	7.57540522492122	7.26628969863135
FGSG_00317	4.96885803688062	5.60625219340801	6.65238018866598	6.6288908873142	7.75248089757065	6.75577525850051	6.92357055763961	6.88814463548712	6.67647572239508	6.35139639244454
FGSG_00318	3.22961772255011	2.27182657847286	3.62159256042822	3.13337654817174	3.05200979687055	2.18518554877779	2.73567036965195	3.11667500099491	3.07476476039497	3.29746355887018
FGSG_00319	3.19158798542673	5.30779706469413	5.6440738042687	5.62115470781175	4.11100758372248	3.94563802391684	3.20650130601867	3.52381547376052	3.49785255259599	3.40795163501278
FGSG_00320	3.55310552313355	2.13097459659863	6.11818822432677	6.38719798676953	6.2042911004713	6.65065012762982	6.22555185509537	5.82652710339652	5.10194019665788	4.98500819914372
FGSG_00321	3.23030116688442	4.81683938853161	4.76175165019415	5.23240718333547	4.64112627157594	5.6242008114158	4.71004250511772	4.55966767965494	4.27791386595797	4.22532715353312
FGSG_00322	0	0	0	0	0	0	1.51226874631025	2.46989151817883	4.7641764264198	6.4706273244289
FGSG_00323	6.18817463481085	7.06136870888669	6.27721678776272	6.16344047452339	5.60474500083323	4.9243906455498	4.82403714474895	4.98950155446174	5.06827628274604	5.1522379749496
FGSG_00325	0	3.86298985837491	4.95778608172207	5.2904979805713	4.81358772962584	4.13337509084615	4.24745434639814	4.19185451954602	3.98512103641991	3.79149987615322
FGSG_00326	0	0	0	0	0	0	0	1.06360563224111	1.88323863644755	1.9997460990407
FGSG_00327	3.36434021929967	5.10354193400284	5.7868028455865	5.50709698568177	4.96039120213952	4.42902494306741	4.82255003909554	5.08575173155923	5.6405004459894	6.30908877574751
FGSG_00329	2.5596255396242	5.13075180355112	5.55764867061846	5.58209552778242	5.37887580322569	4.24174275141793	4.56014166743993	4.57889712605271	4.71007697967323	4.89045518535144
FGSG_00328	6.1361284188701	7.41134720523861	7.49579890053321	7.20916084993147	6.02667538453169	5.61465077357922	5.51600088828151	5.25134194962994	5.05068867132143	4.76217375302282
FGSG_00324	8.05496798670704	6.51212857746208	5.90580349552613	5.14704046501802	4.1168156515262	4.32383018524136	4.66650023429734	5.19339029403121	5.41871056703573	5.83488534078778
FGSG_00330	8.27088325772906	5.6773348144681	6.40460632846745	6.272427520963	6.0913282371606	9.11175040687258	5.43203837859946	5.98509687016387	5.43666651170794	5.01415258123607
FGSG_00331	2.42037167330048	4.34038489566585	4.58832308229754	5.50356041450244	8.79920522731791	7.27939560240535	7.57097300551295	6.29517184475737	5.93658866616675	6.53804883315098
FGSG_11745	8.99337982088951	5.49448991313584	4.25034369154471	4.30271327313328	6.60096593719202	6.2620993849654	6.33471300701557	6.24445346678143	6.1012688910315	6.11538534233902
FGSG_00332	7.31584280924228	6.32115109180861	5.8853438457818	5.72730548116155	5.53134091790529	5.65138784779517	5.72469696572843	5.65383132487351	5.44705579504121	5.2647545234514
FGSG_00336	1.72440616540989	2.67887057510384	1.64159725378699	2.50239308831068	2.85087233687317	2.24378514521124	2.50134700841243	2.67619922232504	2.51939632057273	2.51255242318617
FGSG_00333	7.32394497644184	5.69316507293566	5.5648634582627	5.31613455555366	5.812686921234	5.52517791478559	5.62477156872259	5.62478155863951	5.38048270779584	5.05850320495194
FGSG_00334	1.92095020208998	3.92158922450746	4.40352944394178	4.56132554225639	4.57450980533851	3.90301557686831	3.82645710961859	3.95494192009748	4.03873758728674	4.04345005140311
FGSG_00335	4.8827390518701	4.8133250546725	4.63198941223229	4.04689396944592	4.23259847445458	4.43549600747698	4.31742229982645	4.27454080304819	4.50447298162489	4.97766418128688
FGSG_11746	0	0	0	0	0	0	0	0	0	0
FGSG_00337	6.64695821597697	5.24226305695466	5.34674421950676	5.19061574564713	5.94600244750742	6.4642732861434	6.14480084874114	5.9899107808049	5.98865954021938	6.47581277928419
FGSG_00338	9.79568001357567	7.93576339207492	7.84142737009293	7.29271316658623	6.26914869645567	6.36652894304341	6.57836113735554	6.74775572537354	6.88389925228255	7.77601090079784
FGSG_11747	3.87406302224987	0	0	0	0	1.49928353054922	1.52991456958781	1.67070544011551	1.80493368736847	1.29401465351221
FGSG_00339	7.03528052087622	7.27490670663439	6.55309880092696	5.7847066350863	3.48440623259206	2.35890727422716	2.81021191356614	3.24950788415842	4.43108197656342	4.65849628055682
FGSG_11751	0	0	0	0	0	0	0	0	0	0
FGSG_11752	0	0	0	0	0	0	0	0	0	0
FGSG_00342	2.86295847476947	1.14808459407467	1.41851901299225	1.21119486363639	3.36188373543343	3.37971869121087	4.58915503646176	4.86954715138653	4.24280060794944	4.13641702879845
FGSG_11748	0	0	0	0	0	0	0	0	0	0
FGSG_11749	0	0	0	0	0	0	0	0	0	0
FGSG_00340	4.30993390139673	5.31265412076518	4.68108089714324	4.39321907317339	3.05236313792751	2.35335316842142	2.88526392733508	3.49011020623635	3.92631235051521	4.12904541378435
