Genes	Spore	Ger	Brch	Myc	Oidia	Scl	Knot	Pri	YFB
CC2G_004268	6.46751129349951	5.37190889030864	6.29212516180936	9.93923308685174	10.528196029446	11.0711748528823	11.8535371754929	8.19669790138242	9.26808658077699
CC2G_004274	0	0	0	0	0	0	0	0	0
CC2G_004269	1.97206672396292	5.24510791579961	3.13618319196719	2.65816625866159	3.64797481885036	5.89567544147826	6.43929072555107	7.28987226151963	4.68137360632383
CC2G_004270	0	0	1.60336686974093	1.46223040596249	2.72978984458127	3.19683666126761	4.78568523464259	3.29963024552648	2.03017463193436
CC2G_004271	2.66708165800972	2.59239584286449	3.06814005836305	2.42622929457735	3.10691958574082	1.25721786521327	1.57974890029438	3.77604091518146	3.02538657933597
CC2G_004272	3.03731554876568	2.96000219063286	4.55371904252305	6.71691911830397	6.95638713860664	9.17533032277399	10.0573848875013	3.7763670987313	3.35907234871884
CC2G_004273	5.17586102788977	3.14328314512761	4.35370891272852	3.42244948211793	3.67907025807668	3.77418372372395	3.9255313826356	4.5845798355012	3.2709249754678
CC2G_004280	5.81751877908012	2.74034378886118	4.97875058212574	3.43703393239111	3.79695326575739	3.10004623581791	3.63836332056777	3.59511644447207	3.50768773149005
CC2G_004275	7.41530630768606	8.53320249924926	8.94660837014302	8.91645299246828	8.85716858915545	8.69526380092372	8.62845752703345	9.29224737039541	8.99688010285398
CC2G_004276	0	1.67758003332589	2.09599032181038	2.68028926598958	2.14677833733101	2.50481157188614	2.25523436051686	2.37871800058913	4.01853392910165
CC2G_004277	2.65108687781266	3.79205912985936	4.03233038256273	5.70979493001165	5.41256390952924	6.77907372566058	6.36443052305169	5.33444343580363	6.15754823830539
CC2G_004278	0	1.21416713611431	1.23846781119685	1.64754904844512	1.43989418921164	2.59310526806182	2.63531199673506	1.3908017108782	2.11798259938061
CC2G_004284	0	0	0	0	0	0	0	1.13538664383849	1.18865040943912
CC2G_004282	5.65409937538323	7.08827958549438	9.25376426091062	8.08748480679701	8.23034005458146	5.37506749671654	6.02175940254621	6.16601091492414	7.0277191809555
CC2G_004283	1.30015790055034	0	3.14050480178058	6.68900580624102	4.68163702034163	5.86676585047886	5.89494302663416	2.08699663284128	1.27907045385009
CC2G_004286	4.08193289964894	9.73788025348276	8.93427376561745	8.67185423306646	8.46222767021843	8.07663949645144	7.78133166542377	5.42898079662535	5.94190499999351
CC2G_004287	0	5.00098354983997	4.01906825927386	3.46086252971448	3.43931457540954	3.44207231398373	2.61840886070647	0	1.11015089985052
CC2G_004288	6.24991898501388	6.21938766476942	6.81117704670344	6.6649710245934	6.72784661281901	6.65083224544359	6.34677440625	7.45595657480348	6.55937885008866
CC2G_004290	4.39818833448435	2.19520977784332	3.33023780028166	5.13562312116496	4.98413742818278	5.04595153152481	5.40242289359494	5.42479619141233	7.78882326527424
CC2G_004291	4.81930216936023	3.62129588907888	5.02905550279769	4.28235054212335	4.58667570195922	3.55544608292709	3.89101321050914	5.2993172005995	4.23146817334643
CC2G_004292	4.41218358136406	1.76909705667714	3.7923917013426	3.21107447389879	3.62599070574834	2.90856802638904	3.34792259576486	4.77424683742472	3.8156739916138
CC2G_004302	6.80365173969008	2.14043996607389	0	0	0	0	0	2.44887340923472	0
CC2G_004303	1.46565165814021	0	0	0	0	0	0	1.95840194503047	1.2464676640542
CC2G_004293	6.88465113106182	0	0	0	0	0	0	2.80313127745659	1.65623296602028
CC2G_004294	2.51511943371898	0	0	0	0	0	0	1.157319082029	3.9177845419262
CC2G_004295	4.65554859272567	1.52101715579276	4.10191628017507	2.86930134518039	2.93087093670643	2.30836400945698	3.38561294647801	4.8905046250377	6.99465727270814
CC2G_004296	4.81412461415132	3.8384101959218	5.25261560289317	4.15219785225024	4.4174578924926	3.9257259754019	4.38435726481958	5.41409624363076	4.57381189233327
CC2G_004297	1.39334985614839	3.10523170366416	5.96169856896215	5.70987527002588	5.37861364545217	5.71250922668541	6.07096952139454	5.3098606292209	5.21331696848024
CC2G_004298	1.51336935765973	0	1.67764922167079	2.91859663629563	2.69889440941035	2.5810236486581	2.77224085938209	2.36542060321915	1.13591897769988
CC2G_004299	1.69901648828756	0	1.39727421034109	2.72829792790727	2.44882024665782	2.34279201593108	2.38838917075125	2.06562117170009	1.60085490402362
CC2G_004300	5.93559486036387	6.15233072856861	5.55377006024114	5.56647551749265	5.57350150002522	5.72608115014334	5.86907022949619	5.7372933436834	9.71950910441427
CC2G_004301	0	1.66138883279567	0	0	0	0	0	5.52012376894759	1.30260043005881
CC2G_004305	0	0	0	0	0	0	1.04487775611628	0	0
CC2G_004306	6.3217077448583	5.83146177533751	6.07266520925804	6.30539079620395	6.29084542506049	5.60199830615373	6.23959127613502	6.89564453103791	5.57206118434301
CC2G_004307	6.19900385119651	3.6188659608068	2.8825454294444	2.95583659716227	2.41351381290344	2.9609411317364	3.80976852747617	2.93510094167202	1.63890151567245
CC2G_004308	6.078163916219	3.72221792727835	2.49863917998681	2.49397314769618	2.16550479519241	3.17937985432724	3.34140679433756	2.75447029895022	1.34455814227395
CC2G_004309	0	4.24745215963091	5.19724719571429	5.37959079699915	5.13076700252043	5.36153129551923	6.16539587148528	2.47489311264206	2.5989231694636
CC2G_004310	3.02189425777483	5.52784756522184	2.61004371853422	3.5481861632481	3.1023673007229	2.45933437398228	3.47425868697124	3.91673236655658	3.81180046088629
CC2G_004311	6.7858022502761	6.05997046057606	6.02634566084389	6.36402985487503	6.48573233136427	6.23986931728891	6.45765294169459	6.5931439704492	6.21998621226459
CC2G_004312	5.31978108800474	4.76678383007142	5.6966533733009	4.23863543879931	4.45648329276185	4.03139042926023	4.246177993566	4.53602708986584	6.55686729115625
CC2G_004314	0	0	3.80727293308911	3.86664933403268	3.32895185809319	4.35955369565631	4.61958801774102	1.94118629201168	0
CC2G_004315	1.04281940283305	0	1.78653647227448	2.16024696565434	1.95360337772334	1.9777097600317	2.80036010532872	1.94150552886421	2.49744904472164
CC2G_004316	4.18701869043198	2.91940954661912	4.33368857788271	4.47501857907112	4.49374149763145	5.42087045020254	5.52066221250278	4.81352081398569	3.59726306211296
CC2G_004320	4.10695326800227	2.61925684608252	1.56065780277536	2.24433932259291	1.99526948912299	2.09959692857915	1.72019852624533	3.70597231495863	3.36433288291687
CC2G_004321	0	0	1.23234431439167	1.97000184825775	1.16414077351344	0	0	0	0
CC2G_004317	4.50539425077551	6.5056881391525	6.07356026294898	6.1762842716633	6.270441640169	6.6511705725906	6.96403782440849	5.27427122934667	5.66532209050077
CC2G_004322	0	0	1.5369026060934	0	0	0	0	0	0
CC2G_004336	7.27838757108534	0	0	0	0	0	0	1.6414649352098	1.94684245401159
CC2G_004335	6.32700924685912	4.67845605828919	4.73966278188356	5.61428411197288	5.56634627154872	4.88488002657975	5.75243741806272	6.16190701489855	4.78150301647225
CC2G_004334	6.39368017630226	1.51732017646859	1.98890947376154	0	0	0	1.02051405457821	3.82967896260248	2.83451871077404
CC2G_004337	5.07045231386581	3.14236096638953	4.73567866092154	4.62956298169219	4.5417389790563	3.94773938384295	3.88927579875833	4.2738500821242	2.66008930686459
CC2G_004338	0	0	2.2863002831885	4.86245836701064	2.99795156177752	1.34188268816152	2.76283795726685	0	0
CC2G_004344	0	0	0	0	0	1.38578801300155	0	0	0
CC2G_004343	0	0	0	1.27937619475017	1.15315355310437	2.51526236561125	1.67902517779621	0	0
CC2G_004345	0	1.45667783324473	1.46991937940208	2.12338064711315	2.50613687063953	1.01145041283927	1.51876417862095	1.292648322688	1.42125416307161
CC2G_004342	6.29754243147525	6.24592376170099	6.48794093671305	6.82028317288129	6.61500910013505	6.00580288632985	6.37857001329827	6.86926254979512	6.73827127897499
CC2G_004361	0	0	1.50308539868996	0	0	0	0	0	0
CC2G_004362	2.68583195276606	2.77062908030077	3.23884883276869	5.55690477475115	5.85947732298175	6.26757031950036	6.77751220354637	4.18299744938243	3.83157588202631
CC2G_004365	3.0717366438648	4.56475228774893	5.34327397002857	6.30033174844479	6.0790273955851	5.59709848988684	6.1845205103346	5.08676240468862	4.73246529365237
CC2G_004366	2.97161166795499	3.91292622147484	4.94080611489952	4.7749077621475	5.11964324076563	4.50651860937899	4.94757926641746	5.42683094406855	3.40415027516282
CC2G_004367	2.51699677916851	3.68425115294859	4.35943115207523	4.56060940575606	4.72620058896441	3.65825587017943	4.77856651565944	6.1374138074977	5.24253316899611
CC2G_004368	1.13823674620645	1.6925355036409	2.36425215935844	1.70958214181461	2.13604615705021	2.05954883400382	2.19941089786555	5.02946205519581	4.38328906253014
CC2G_004371	0	0	3.53335227989637	5.61224150698215	5.02969381902955	6.51831539245615	5.10360032320861	1.43147135480308	1.23034039301269
CC2G_004369	1.6362231763859	3.57115079624439	4.16484515137482	3.20615850547455	4.11550323667556	1.30851090251609	1.92313917386326	4.14649075751288	5.22880339471476
CC2G_004370	1.83736176105082	0	0	0	0	0	0	1.4793162114547	0
CC2G_004372	0	0	1.76381217229385	1.80727255294434	1.85939409855294	4.53039534734521	3.53287489794564	1.46267310811969	2.30706917747139
CC2G_004373	0	0	1.26691647970937	1.22328911876294	0	3.90961262026225	2.45466717775971	0	0
CC2G_004374	1.5999220806668	1.13404417961017	1.64202299379368	3.13397100986153	3.0615527257577	2.13830470014395	2.88253434288162	4.19567546886049	3.08973505803781
CC2G_004379	1.86336034895939	1.11054955159662	0	0	0	0	0	1.03752094057593	0
CC2G_004376	0	0	1.02769013458148	1.97828209087631	1.29974828424793	2.61074789437952	2.9879700065048	0	0
CC2G_004377	3.38036247034481	0	2.02416287000891	2.3527962280829	2.24447124140146	4.5054958752561	3.34134693125368	1.61209634496534	4.14222866874864
CC2G_004378	9.26352959091816	9.00685545890096	10.4574925171711	8.49660411808632	8.74574677638527	8.06485217209433	8.00800180501737	8.48975645743873	7.93886820503797
CC2G_004386	0	0	0	0	0	0	0	0	2.24628875793677
CC2G_004381	1.66510287666428	0	1.84383744312758	1.92617937966774	2.83594566815258	5.28640843631887	4.55319187372185	1.54140403560438	1.65774035091899
CC2G_004382	1.99190519962876	1.62031345726204	1.80194469717584	5.3975171908463	5.14041080786747	5.86530741682207	6.14222719217927	3.11351600747901	2.76323731878474
CC2G_004389	2.72628769884669	0	0	2.21826068717284	1.88850118649253	1.0967101496483	2.24569351708655	1.95785133908819	0
CC2G_004387	0	1.91190012409118	1.95919468711188	8.9796231059794	8.11581959806535	5.05156553234199	4.79310525410937	6.65987378383422	8.83294106809457
CC2G_004390	6.80611458221999	3.38387692036932	2.6053149603661	1.56014884101395	1.67448708142886	2.65092549126369	1.9897169428089	2.563422482839	0
CC2G_004391	2.92313821515632	0	1.38756799647346	0	1.28257283653878	1.35342071874173	1.61034207161549	1.91181029203718	3.7596434892671
CC2G_004392	2.42788546615327	4.28877007073007	4.8584347465614	4.28202220167458	4.42297336678464	3.19148655805531	3.66198941246451	0	6.96184511742713
CC2G_004393	0	0	0	0	0	0	1.42666623693227	0	0
CC2G_004394	0	0	0	0	0	0	1.76914191326194	0	0
CC2G_004395	5.59596036141756	3.14236096638953	4.34218476088915	3.76612838834966	3.94549731252036	2.27405385268434	3.51844799754628	4.3112720722689	2.72976799317744
CC2G_004396	5.15797973876486	6.88217148938403	6.69404643697306	4.91347136211767	4.68178976728272	3.0940113393476	3.33229702890416	2.3549193624763	4.27415388230337
CC2G_004397	0	0	3.80968890632711	3.58970821608638	3.50163967057342	1.29692585626456	1.76417186245763	2.37085162818176	1.57084382016036
CC2G_004399	0	2.07160313221623	2.72688595859578	4.79588157200501	3.80775649215069	4.76244989842438	4.87436149110682	2.98696500728977	2.47781059113913
CC2G_004400	0	4.86164013393937	4.59764880031492	5.78040886529024	5.55541248216565	5.123049700958	5.68874283490606	3.75476248679588	4.99239269425509
CC2G_004401	0	1.74170587986104	1.08658820061361	1.29492819276151	1.24340273832678	1.02276633268121	0	0	1.73105461705625
CC2G_004416	5.52751824823498	3.45012084933952	4.85993268871079	2.65628560755067	2.64626528643983	3.05346484825186	2.8121341116062	5.89136644252671	5.52218890564371
CC2G_004417	0	0	0	0	0	1.90462059026494	1.22585652722145	1.77608226744617	0
CC2G_004418	2.68999445862434	3.22386204062027	3.31483837213145	2.34298613426848	2.19271487796392	1.20444804475816	2.71304233338703	1.18409636434959	0
CC2G_004419	6.60897215883673	7.7422114183598	6.28097737126674	7.40746744879691	7.11079511811387	7.10472678912921	6.99908849985783	3.78369078984019	6.39807344229977
CC2G_004425	0	0	0	0	0	0	0	0	0
CC2G_004428	1.34294492358546	0	0	0	0	0	0	2.49427449871644	7.1883741740085
CC2G_004429	5.89743074912747	2.24043930785935	1.48938847885105	0	0	0	1.25934164550063	0	0
CC2G_004422	2.96797175349099	2.54832954873411	2.80635029435405	2.71482806320792	2.94629424461333	2.87850812839307	3.49680599663362	4.20790447844457	3.67276727190436
CC2G_004423	1.08458827370828	2.19400451688569	1.98653418831178	3.29555659899791	3.16700100276796	3.24736300583553	3.85962401755764	2.4508728115476	2.13407913947786
CC2G_004424	4.64581288332843	6.2626772266552	5.50705512204998	6.54699274868541	6.14916076150641	6.34328138734173	7.1285738814083	7.07513887263242	6.59757031601436
CC2G_004436	0	0	0	1.57116380940235	1.38307783002635	0	1.40374630228099	2.85452625674061	0
CC2G_004437	0	0	0	1.55434922067193	1.29337515562073	1.10690277411369	0	2.35029444869245	0
CC2G_004438	0	0	0	1.21499762646102	1.39896207290809	1.16371514075555	2.59412157765659	0	0
CC2G_004439	0	0	1.49328639866215	3.95272154492868	3.87235733827021	4.1087085096897	4.99753494420527	0	0
CC2G_004440	0	0	0	0	0	0	0	0	0
CC2G_004441	1.94717007908601	0	1.21204710700998	1.57286801824508	1.16396392993786	1.41920849615418	1.83201572149761	2.97996825048978	1.93691737327468
CC2G_004443	0	0	1.12115706648497	2.76080056550085	0	0	0	0	1.45127715137059
CC2G_004434	1.41341413291535	1.92958976096673	3.01316656823402	5.01407341911159	5.01733577606042	6.46695185112609	6.13248440769529	2.21014121940856	2.04824511838172
CC2G_004432	2.14427920387881	0	1.32496500733105	2.65899487120222	2.62846111594128	3.33681118152987	3.04263776974894	3.64616710646275	3.86856166844105
CC2G_004433	2.72154623098561	2.84417272307304	1.65247254535158	1.72746784345924	1.96269397840436	2.67138795509533	2.14045630799235	3.26398784089092	3.36882455451343
CC2G_004435	2.13988988436142	4.03560207701218	4.28934127064969	4.86807076326371	4.87297486838347	4.5597551443542	4.48587771240535	3.74806860998637	2.73719860808826
CC2G_004444	0	0	1.28312002628023	0	0	0	0	1.39444613574532	3.54817811391195
CC2G_004442	2.7754318129532	1.51732017646859	2.601419177943	3.32576582165365	3.06055768420228	2.85003123529962	3.10770258460626	3.25597867685011	2.46814822167086
CC2G_004445	0	0	1.37548284283469	1.09652733468553	1.97339779593089	0	0	1.54294291019713	0
CC2G_004431	8.51047865351236	8.18347550773723	8.1785473785521	8.41841873451848	8.40156477984245	9.13306766443313	9.15668390375867	8.3850225686077	9.27314167447143
CC2G_004446	6.41823273911933	4.86890319550625	4.43213178270136	4.66046152508506	4.89684036082917	3.43242981143196	4.12646966847233	4.876766603941	5.73913822001888
CC2G_004450	0	2.50055625479155	1.8225921835714	2.67520605588864	2.24016038317502	1.26105962296708	2.55053858029169	3.04034522187144	3.77609487348077
CC2G_004451	0	1.01542103629479	2.57301687763493	5.25731577304724	3.7653183310525	3.18957695041483	4.87244577548837	4.35883505006202	7.1925449480595
CC2G_004454	7.31446682164883	5.18118427117495	5.47672162853953	5.35660091200665	5.75614325048927	5.85512520920609	6.19989498514281	6.06288707919974	6.8763643363567
CC2G_004458	8.84445165672961	2.61847354762396	1.10001926078901	0	0	0	0	2.11712328252678	2.63025619947309
CC2G_004460	1.79056166191043	1.46250831986687	1.66520338004153	4.67741716862053	4.64042878929118	4.97515915068708	4.63190035896233	0	0
CC2G_004461	5.48727590462646	4.95503573252641	6.07673707364074	5.26041566151879	5.15563132800022	4.40631505439387	4.95109206064371	4.75556048373417	4.60719360673784
CC2G_004455	0	1.51732017646859	0	1.01516921444319	1.14630115720542	1.11715749682817	1.42291812650554	2.12379964216884	10.673502065647
CC2G_004456	3.06346323146771	8.61519133774837	3.47024951026009	6.49062379462078	5.98679812121831	6.01301796473211	6.2258749776434	5.97594215873388	5.12418519242113
CC2G_004457	4.01608314685298	9.18555010599564	8.78987871182644	9.20642018906616	8.58867136000333	8.81652521399106	8.86436934404627	7.71074649106233	7.54230392579285
CC2G_004466	0	0	0	0	0	0	0	0	0
CC2G_004464	11.3176479041074	10.0074312724151	8.01203666042171	7.78520733412442	8.11192441845387	9.45895577893319	8.82211501054723	2.15909291140364	6.13867616992656
CC2G_004465	5.99193010321232	6.43358605080999	6.49725509603512	5.87288389080562	5.52903977087329	5.72140893082229	5.38048376861136	5.31888786068642	7.10424090395587
CC2G_004494	7.01104018378624	4.00247727399402	5.241974531656	7.50329854384609	7.04504992367832	6.33518985457319	6.73472900313404	6.07806854447191	5.15199387110692
CC2G_004496	3.17218513923417	2.75353307083263	1.31274143053284	1.52552432634029	1.37492811617895	2.82056269532592	2.42806995087595	1.86925995662045	2.21681828100475
CC2G_004497	1.80015667419661	0	0	1.13247768228826	1.07871612481454	1.80858108697079	1.72479310202328	0	1.52043293400858
CC2G_004498	2.8598879391501	1.43797439286624	2.09108973026556	3.10029196033108	2.99358592627394	3.84109550767377	3.73744405333051	2.97704225534247	3.440917278206
CC2G_004499	1.52754354461708	0	3.6296416997775	4.56175098291019	4.55739642698033	6.33981493091346	5.31577910181996	1.26199787882413	4.60825489239885
CC2G_004500	0	0	1.81423327404106	3.71258648464292	3.34440799307089	2.21023224439338	2.82182753824899	4.41721515220679	4.28009922739828
CC2G_004501	0	0	0	1.31822027252998	0	0	1.0252911772713	1.17734066256703	1.43085447621372
CC2G_004469	1.00136733168128	0	2.33385098854203	1.94284027418871	0	0	1.6293086390699	0	1.35525114750874
CC2G_004487	1.73681773812487	3.66142794074277	3.59753548647435	5.1113114660551	4.9211779673717	6.12450208521061	5.0338032380022	5.37227164990666	6.4110303541218
CC2G_004488	4.87117547944896	4.92909346563943	6.93526356565479	6.88959162302061	6.88053440519833	6.83805044357591	6.38942012733012	7.66967942801392	6.98309018043328
CC2G_004489	2.39353593392087	1.51631152916386	2.28354762940879	2.2754455093505	2.15587600942742	2.66411851453903	2.3565134471244	1.42882042367698	6.66014415869039
CC2G_004491	3.85161511374024	7.81150885117338	8.70027441561007	10.1457844163949	8.50597128265631	9.82473672658075	9.10300476402919	3.42557133982006	3.92493439893935
CC2G_004481	4.10357443037509	0	1.11839793583651	1.75501666080111	1.40621412036498	1.63204480193476	1.15898822209143	0	0
CC2G_004470	8.6607242072139	8.03962155881703	9.55310418943592	7.17972171619622	7.26097349897206	7.77099345542561	6.75984475047174	6.5861504276115	5.12537503038279
CC2G_004471	0	0	1.0150998010012	1.65653661482497	1.63468453411747	0	0	1.61348643292428	1.70453950031457
CC2G_004472	1.12339191029799	3.08653622430403	3.17739894031209	4.82732702244676	4.69441948291576	4.33526510076058	4.05721774455329	3.48938146546716	5.04764523916292
CC2G_004502	0	3.86950602149567	1.24665602750274	2.58262767633712	3.1015310473448	2.14716814629706	2.80599058924012	3.11736512756237	1.8641332359791
CC2G_004503	6.796715353494	8.93418548277224	6.45009895700703	6.00348514785936	6.89273045509257	3.82172235446357	4.45482139674195	5.29358588858509	6.09043976331109
CC2G_004482	7.07856758400431	5.75855336161632	5.22771522057858	5.52074288092891	5.3938580870937	5.53144768670019	4.13711254331245	6.05438282316952	4.65796454326564
CC2G_004483	2.27978229447505	0	1.17049857833002	1.94322878357427	1.70761607825585	1.21034531891089	1.14444640539318	1.524825970127	0
CC2G_004474	8.47231754976442	5.45960316081514	6.45292022047295	7.05754546379197	7.14559037101187	7.3313812906653	7.31091662436574	7.40802948263456	5.74716180261696
CC2G_004492	1.71986466999271	5.57083557733052	4.38453745918518	6.49815088267146	5.301537266498	7.65163178586536	7.42232318841632	2.39133211806948	2.75090445042659
CC2G_004493	0	1.10206349663413	6.08984880498214	6.04513622213903	6.13247483391945	1.88073383065768	4.54596985928653	5.75194281369388	8.41399953735779
CC2G_004467	4.3043968098779	0	0	1.05982544761255	0	0	0	1.4976607679068	1.35474369588828
CC2G_004468	3.92370939293584	4.87926939941811	6.52216952231854	5.79751663827854	5.99905418532877	5.20536448776819	4.36865740989027	4.69949840540703	5.31320976050984
CC2G_004485	0	0	0	0	0	0	0	2.89057186982198	0
CC2G_004504	3.1385700504845	2.28053138130743	3.06677459714883	5.57379231162174	6.17320340780897	7.92181492251892	7.95529269829805	9.69778017627892	10.822677313039
CC2G_004505	0	0	0	0	0	0	1.01432913916541	1.14770085027113	1.05911926461766
CC2G_004506	1.02739312046245	1.11054955159662	1.77877781640626	1.84222652676999	1.68235707923974	2.18655109549859	2.08329143674126	2.63653540889504	1.65006292248036
CC2G_004507	0	0	1.53322184397387	1.9464620469151	1.73310210163373	1.53623870566809	2.0048306922958	2.58991171753979	1.79920819869133
CC2G_004508	6.02780541767656	7.67910245464838	8.20060629057871	7.57344867855843	7.50362697191297	6.81486068809195	6.99596805333544	7.7534689577265	6.82427854887186
CC2G_004509	1.88381958275692	1.9841053045965	4.25443058348106	7.01825179358766	4.6702419479591	3.51028806587597	4.35557777225826	5.65254218221213	6.57410496854552
CC2G_004510	0	0	0	1.2901166365121	0	0	0	0	0
CC2G_004517	4.93131630759937	3.37922864037235	5.49028251456822	5.14744463289353	5.23071233200572	4.84796612216388	4.52440249727766	5.61559918165186	4.39382605700766
CC2G_004518	7.88776848336462	1.99452602323346	2.41161195768477	2.83756357844912	2.88402887386985	7.34659281703206	4.82383976196113	3.00494842273688	2.10374935274513
CC2G_004519	5.26539610339785	6.09041274014661	7.71368492177138	8.05788629571042	8.993425461784	8.98667395796777	9.82940654368134	6.93225424055464	7.46073090447882
CC2G_004525	0	0	0	1.89025776879674	2.1977955314707	1.31343024050468	3.9554767817551	0	0
CC2G_004520	0	0	0	0	0	0	0	0	0
CC2G_004521	2.87762340800564	6.42077272233678	8.23541295384958	7.11707690272358	7.43310894435764	6.3028439925239	6.21420549005092	7.21797560610997	4.59911203769223
CC2G_004522	7.01051248612798	5.90715875299208	5.91634657517438	5.74566350096018	6.29734188099211	7.06071219966892	6.3544595009054	5.87696575141044	5.10926158521191
CC2G_004531	0	0	0	1.5912523530509	1.7562167135704	1.08809445078831	1.25153940921625	2.09512888486685	0
CC2G_004534	1.18851148085403	0	2.94409008032542	3.67683438032867	1.94046878966248	4.29901424988215	3.44866694073382	2.57139077307076	2.18523698577951
CC2G_004526	6.94628085503887	5.14423338922706	4.37121267880436	5.01218485690824	4.98851216979674	5.87707015971973	5.77289430898562	4.52101166025243	5.6286809598442
CC2G_004527	1.13719250653386	7.18292380409299	3.32381830424018	3.72673894005811	4.2634404971297	6.2034098532269	4.05735913080372	1.11290673847805	0
CC2G_004535	7.66922779576258	5.30313304443931	5.41020023903321	5.2530801181452	4.66503469910765	5.6092346728373	5.22323211157836	5.14567223875851	4.66284671247528
CC2G_004536	3.34154347763778	2.18853102211826	3.64847268380298	4.29646661126351	4.04180490794079	3.75406019211007	4.1299548290395	5.33414222366176	5.6537590835312
CC2G_004537	4.97872669494731	4.21008553433123	5.10408019904242	5.86119412999677	5.83127667645779	4.33925256925786	5.39998855310327	6.40560105494698	7.33713189257984
CC2G_004538	7.09055458699977	7.06998536682143	6.93882374509908	6.78607987986082	6.60759438948168	6.76523842747158	6.43307056210368	6.89897836165205	7.34023422969423
CC2G_004540	2.80215024029401	6.02037712965888	3.30892199775464	4.39680891638777	4.28936696049633	4.94726738240302	4.33926574786858	7.32287031448176	6.8617280678464
CC2G_004541	0	0	0	0	0	0	0	0	0
CC2G_004542	0	0	2.85815873690752	4.5093137154685	4.4396145404472	2.93252407132791	4.69162340110534	3.71450431794326	4.5791674334491
CC2G_004546	0	0	0	0	0	0	0	0	0
CC2G_004548	0	0	0	1.54684531020101	1.58893923542718	0	1.95745715329883	1.89244473673989	1.32225179146729
CC2G_004550	0	0	0	1.11944544859525	0	0	0	0	2.18398177586816
CC2G_004543	0	0	0	0	0	0	0	0	0
CC2G_004544	1.52898313322606	4.70158485473923	4.93775523453823	5.49443579212698	5.48308553423334	4.65496541522616	5.3468491461103	5.53438973954057	4.07212992176008
CC2G_004559	0	0	0	0	0	0	0	2.06183675860071	0
CC2G_004558	0	0	0	0	1.01719282689087	0	0	0	0
CC2G_004554	5.32344767243596	5.54780120732377	5.1948565708255	5.03580922519667	5.13633828148964	4.3791289443241	5.57652017258116	5.27885922269599	5.03416309533061
CC2G_004555	4.84452937184121	4.73841790150185	6.30148768324809	5.09897179798005	5.30520531205625	4.6420662679253	5.18005288456463	5.32763398335626	4.76243369651138
CC2G_004563	3.11312782574014	4.94840429591478	3.18732414487563	3.18630228955384	1.64094725038133	2.43625290619181	1.59203277480772	2.00578863597374	4.41096501170612
CC2G_004564	4.62373972358361	5.73736823438853	4.54641336265682	5.17495741395924	3.30648527654973	3.92355083391543	3.11499043505057	3.78581420956683	5.96229376242087
CC2G_004560	7.9013667359718	6.22520649038905	5.80846129099256	5.9078143899065	5.71338519397384	6.74198490889875	6.19702192876705	6.42525491979865	8.44114461766671
CC2G_004566	7.98418866507758	7.74931846911756	9.23611629161065	8.25650597871791	8.38422599038602	8.20159016691476	7.82844209253633	7.93572120514915	7.37068041994812
CC2G_004567	5.12321255567417	7.35577340783191	8.07721163603864	6.2977576859022	6.3537801060473	6.08530041928582	5.0322077841804	6.94615066313528	6.71771082221148
CC2G_004572	0	0	1.24532948202185	0	0	0	0	1.08288613189719	0
CC2G_004568	4.08579210919781	5.0813016438483	3.72975157213278	6.28471875368177	5.44977478936166	6.2233289991465	6.17473146763328	4.98946422624717	3.02743572008212
CC2G_004569	4.77819665112162	6.05939514853312	5.65528029768603	5.17344599974164	5.45138966211115	5.30111522900937	5.57172644328342	5.6827202130865	6.014860148925
CC2G_004570	5.63540220493143	6.27089417583368	6.45266416142673	6.07195670500077	6.16884850973061	6.22274984905229	6.32368896735032	6.67059689950402	5.64040542502589
CC2G_004575	0	1.11054955159662	0	0	0	0	0	1.75384800719849	1.58197058826357
CC2G_004573	2.20915783926072	1.32711784839076	1.387837275231	1.72038841098954	1.57336076658801	2.51978409251863	1.25277533707699	2.84160003276278	3.60831598021179
CC2G_004574	2.81918298741934	3.47043313511574	5.22055689974832	4.97715726725613	4.89044348589212	4.08804159287555	4.63003555591198	4.17704580282798	3.89173239560985
CC2G_004576	8.70193751479011	4.77780262155213	1.72649806614832	0	0	4.90765787371515	1.97836845934362	1.2696323815122	1.48189163043803
CC2G_004577	4.22333430748099	1.21416713611431	0	2.45426286142921	2.38447082488099	2.33697225720721	2.26433670006979	7.20444475202525	8.87370621139869
CC2G_004578	2.37701662383445	3.63273712064374	3.4248870979422	3.43526056253934	3.34259532787452	3.11466401206775	4.02289919448043	5.70118600474108	8.30669179482625
CC2G_004579	5.99734411490733	6.94958463666347	6.93469388543175	7.11861144367352	7.21296378803371	7.46915683716221	7.65214944658223	7.78857962791672	9.12459907907006
CC2G_004580	0	0	0	0	0	0	0	0	3.53175727991911
CC2G_004581	6.03796854638154	10.1004317713491	8.41736274547581	6.39287134281597	6.25454178680528	7.30076139020737	7.41116204513942	6.12974747955161	6.54530373597789
CC2G_004582	0	4.51096099999435	3.56401255130621	4.37532689955758	4.73057176685864	4.99321366452717	4.31218989888938	2.2226079104339	2.21645750808453
CC2G_004583	1.13823674620645	5.42451412571835	4.7142865305487	5.65636025464515	5.35863697325665	5.61667854647065	5.4326043574278	2.71988728021146	2.55422297574617
CC2G_004584	3.55859832073082	7.61508969831379	6.95473504293997	6.81034434696024	6.88707810790464	6.52817676152514	6.43185424885058	6.60758224768423	7.28115623549245
