Genes	T0	T1	T2	T3	T4	T5	T6	T12	T16	T24
RO3G_17192	3.01490631937378	2.94718667137406	2.10737766589906	1.69281691541677	1.80745964758681	1.6123453948661	1.45902113390939	1.82908011798902	2.1446455936732	2.7699114908604
RO3G_17193	2.92652535417504	2.67574185179779	3.48847455428444	3.63641679111962	3.64435446920442	3.67077132630242	3.78910084922158	4.2659832705761	4.98026605519767	4.52762725730739
RO3G_17194	6.35298986102975	7.6870884387609	8.67019991192991	8.42107112900448	8.22961916425723	7.80582808227915	7.79220555984229	7.53662314369798	6.53510179256659	6.55361126265915
RO3G_17195	6.13914146672299	1.71298329096778	4.70832722546781	6.02747108400781	6.58404823633448	6.93812751774733	7.11768379969114	7.56753943240364	7.37367222268785	7.1868070558929
RO3G_17196	6.68899501819388	8.84868471386056	8.41277950964555	8.07726813381124	7.83937490114064	7.50004570210177	7.2373258793601	6.44638265303292	6.07846139442104	5.56230648454398
RO3G_17197	3.82333070798506	4.23555582816972	3.601856763534	3.64216965718632	3.19230474201666	3.05091480506507	2.99456758340199	2.51003921710872	2.23867261491642	2.22115916242381
RO3G_17025	0	0	0	0	0	0	0	0	0	0
RO3G_17026	2.41177173893148	0	1.45026830901617	2.24013307894184	2.16210347650621	2.83386091974241	3.3918662753595	3.91547464139788	4.49910735443184	4.80451837423634
RO3G_17024	4.17255664814373	6.88753697988362	7.09100661431583	6.69523474069811	6.61152804379377	6.14602186379237	5.89002574549292	4.97101524809533	4.92837016515055	4.08932920925784
RO3G_17021	0	4.9468890426457	3.41200130604639	3.10463292069604	2.60187749122626	2.45919588183256	2.21873543815654	2.54333860999121	2.48435790274907	3.38415707201248
RO3G_17027	4.29546959459482	1.25740377885054	2.26485188650644	3.13265164664244	3.34556599583988	3.1989670740688	3.6417458334805	3.74029766203711	4.04869684481262	4.77462192067978
RO3G_17028	5.73925267954456	1.93597953632464	4.86018538317144	5.99550726622687	6.43516498386182	6.81127903933909	6.84007032318822	7.52455107980907	6.64848070514263	6.55599014683298
RO3G_17029	3.76368197781534	2.92986164386367	4.13113920447216	5.07026568998863	5.31373751366532	5.42508217313487	5.54966170504374	5.30323186938319	5.5414303277155	5.39079967644889
RO3G_17030	4.31579865669634	0	0	0	0	1.99440361357554	2.84426488496905	4.02949173691002	4.91425577755	4.75253248890171
RO3G_17018	6.98818631338236	4.20024987339772	5.11098477679523	5.94245137646135	6.0866004710334	6.14769511758109	5.98607432626606	4.21478804306942	4.45035320940138	4.57630610753853
RO3G_17034	2.93669316273209	1.77550514943732	1.0205232985709	1.24567816070516	1.53491089942469	2.02970755036384	1.55564491313388	1.13338865926949	2.11824356008407	2.49085397828115
RO3G_17033	5.64250633548475	4.73466508386819	3.94694445679646	3.90305506140926	3.19898548624148	3.6593055013005	3.60533769603168	3.72937985896655	3.92859413047112	4.27954849751296
RO3G_17031	4.15772532431951	5.05513279463257	5.03200119051593	5.34347385656519	4.88664248516409	4.6610954951908	4.57869846547197	3.95084307769423	4.72122449628892	4.45470839091359
RO3G_17032	7.01690786458607	2.26928952851453	1.2040315836015	2.23995501262377	2.48766952949366	4.7391578507015	5.71239955346819	6.6428830675685	6.23181633166751	5.90284467918618
RO3G_17043	2.04975101032152	1.45059142800448	3.50436435301168	4.01554246024728	4.41632260264109	4.84263228609252	5.33184752522142	5.05529293226531	5.64607469796358	4.86585273738128
RO3G_17047	0	0	0	0	0	0	0	0	0	0
RO3G_17045	4.5266355528526	4.87847160790335	3.99404825483389	4.3653152706651	3.91487963020963	4.40619398725817	4.05808337345121	3.69496814590818	4.54554023419362	4.32994216300302
RO3G_17036	6.59424989510343	2.02270860830345	2.45125260770547	3.51288395020538	3.82716198101026	4.01269690973247	4.27455138442022	4.33198070217552	4.62986139229729	5.07768141651414
RO3G_17037	5.10160198338723	4.00823182877022	3.77432799548161	3.54414787901862	3.67260873499451	3.69829615251859	3.5775520061629	3.65776551140095	3.74629517742772	4.07352011821454
RO3G_17038	2.3210309721494	3.50230873982947	3.0103372653752	2.99774843498706	2.84395285197428	2.64174680343717	2.51184684926535	2.10026284226989	2.10787635115191	2.57664747911432
RO3G_17039	6.08544876238727	6.52480298100995	6.87354172795416	7.2169049183474	7.38328202961792	7.33773875295545	7.44343285045346	7.11047356941239	6.45463001299445	5.5490832639593
RO3G_17040	3.85545036337294	6.05427041979318	5.59913704632249	5.21654656114102	4.93910117805969	4.6461509083754	4.43140945698131	3.44569648397272	3.39107569693668	2.4586238576497
RO3G_17041	0	0	1.17313767045907	1.60971635079619	2.44590107469531	1.77400521022342	2.51567384696732	1.24255711023484	2.18469420895045	2.00005729834247
RO3G_17042	3.79490433511124	3.78370573060909	5.27358442710323	5.2098971956965	5.4396636610821	5.24579374054281	5.30720991221204	4.23522986065253	4.59013966107489	4.34654130392599
RO3G_17055	6.23771429798085	3.09096640336627	3.08174100852782	3.6818277575181	4.00537883246719	4.07771398611623	4.62457122270135	6.4299448216268	5.99529044427326	6.57582820310226
RO3G_17057	3.40807409220358	6.23511958469571	5.2794472511631	4.94775760592736	4.92446106388428	4.54906723724868	4.12812057958898	3.03894549907931	2.89571417052654	2.17526173428572
RO3G_17058	3.36800666058127	5.58811707031787	4.89088665645695	4.29216362549409	4.34455952775565	4.12306533832042	4.0252521441112	3.02506110210854	3.2183932017008	2.53644536698839
RO3G_17062	0	4.15979070568056	2.80917973003861	2.28016840381244	2.70621899295287	2.46593071284068	2.47750499417995	2.05611224621892	2.4196041656405	4.14331935355042
RO3G_17050	6.4125879042627	5.84191343974857	5.77229523428987	5.19158168066429	4.96424138132349	4.91099417481567	4.99775125009124	4.93602975247734	5.10630565090753	4.3843592439168
RO3G_17051	5.74051452756681	6.44608334633668	5.57223252460068	5.1077495339195	4.77266028535581	4.5489909570225	4.42420567806714	4.31458856782635	3.96436969354161	3.55952393223924
RO3G_17052	3.86960123789767	6.41117117312343	6.18204792288996	5.41834301752436	5.12036677713415	4.83557282939859	4.69606763550947	4.09425179701957	3.83966851581224	3.78111257302931
RO3G_17053	6.04642875403147	2.5680681979199	2.48785944379301	2.67395028953404	2.29416270650023	3.01567150796216	4.14364862166796	6.0906126354174	5.82231621545797	7.01779803975965
RO3G_17054	1.70933698937536	3.03801834913189	3.95960527055554	3.91609462528069	3.89290600420976	3.61142437330366	3.70211671052265	3.73797820508161	4.1354515414061	4.0652126843036
RO3G_17059	5.69209540676921	4.50090824214163	4.0714053112637	4.49497018586637	4.59786801961619	4.78423608287297	4.78205944128119	4.65492558021093	5.2383709549442	5.56307090603523
RO3G_17069	3.27633184710202	4.21176922688224	2.80232943703612	2.35722765463177	2.40462029171905	2.13551369653989	2.17237373215736	2.24179600294968	2.87916038408482	3.59823773406532
RO3G_17066	4.38115798338331	4.49431690538205	4.51406731763636	4.91172327959174	5.07886619883034	4.97669225889826	5.00698349670161	4.57621927177293	5.23179347262939	4.97001312522736
RO3G_17067	3.58689199106443	2.94454183847826	3.2611127844429	3.42661108983454	3.55929917096216	3.93126083197692	4.43078240905354	4.8445246983452	4.7079024860299	4.80719140384319
RO3G_17063	5.12082337423716	4.62571518575134	4.6577380985844	4.78357865207373	4.99804011658826	5.09012340317054	5.11508509657161	4.53891378269724	5.02357591201095	4.9136266509122
RO3G_17064	8.06528320174736	8.69559478994522	7.98899942079542	7.49465514014787	7.21348471010971	6.82084162015088	6.44922882580587	6.0503819296523	5.84795928446815	5.24372679840801
RO3G_17072	4.91858474940835	5.08666501715127	6.05659542112349	6.2712134683214	6.03215780332464	6.09737653492366	5.81092625356955	5.50935031874965	5.68425433529963	5.44637107449311
RO3G_17075	0	0	0	0	1.4826012692504	1.5064321507269	1.57062501469445	0	1.17976284719865	1.24918674142465
RO3G_17073	7.52376680475957	7.66408119839607	8.54036420674666	8.54665897574444	8.42832544443597	8.18029965915411	7.90111874085839	7.86797495224817	7.43441077814717	6.93887369488814
RO3G_17074	3.27741593893165	5.96838693325076	5.45141234707038	4.87422840530882	5.14741070552406	4.579141817554	4.18903456496148	2.34224049543048	3.07122097351424	2.02625604375512
RO3G_17079	0	0	0	0	0	0	0	0	0	0
RO3G_17070	4.19876340369089	1.32612394554166	3.76533184677995	4.50159696311508	4.61635083863753	4.58695244612536	5.05516444525763	4.71924106117335	5.51014346643423	5.5091978905009
RO3G_17071	9.39506756680417	3.05802393427718	1.26356191152797	1.41359833055442	1.17508560664692	1.68783296735588	1.91953337183749	3.2031465872219	3.19744849195282	2.66292372666579
RO3G_17076	7.20813963680209	8.68935701276005	8.28726397098268	7.78341095740511	7.60964722088293	7.27470602133179	6.73315317700192	6.03749456797093	5.24291630644682	4.46974196445445
RO3G_17077	7.32363858715014	5.95391835998319	5.59860778900401	5.82572828086673	5.52786902251956	5.59447735237389	5.77688456535369	5.17587857433658	6.00114184830181	5.96828614817134
RO3G_17078	4.94478054234354	4.2495451580904	5.04380029903579	5.17953132506306	5.17780838871984	5.06128194364656	4.93487756873802	5.93220873977337	5.17037901171617	5.50750506445661
RO3G_17082	3.96925552662847	2.34066794344156	3.04263001152522	3.4218948678646	3.54615240238699	3.67137214651046	3.86474685189737	3.87075122787909	4.33731574092577	4.69704709494593
RO3G_17083	1.72023496966697	0	0	0	0	1.13554712456167	1.43974786459249	2.9784857196318	4.31688873799218	4.02666531134123
RO3G_17084	4.55826950295385	2.89707312591982	5.26683232676878	6.37295025196912	6.97164862067004	7.35616632049911	7.51717003283378	7.29104380683956	7.07518681519558	7.08261002290915
RO3G_17085	2.52290734722745	4.20415552366282	4.75807871205177	5.12221199498294	5.03106564180737	4.98663489566943	4.6445915778755	4.6446904678936	4.72117924785754	4.11866981718191
RO3G_17080	1.63984338615236	0	0	0	0	0	0	0	0	0
RO3G_17081	7.12188388108049	2.96324874880523	4.9518791373473	6.22917339870111	6.90216592766845	7.3089149674859	7.54836260381916	8.14653028466025	8.0031747396131	8.56405346825243
RO3G_17087	1.18030969301893	0	0	0	0	0	0	0	0	0
RO3G_17088	3.97533425101971	3.72130651146888	2.7828513022372	2.92879293174967	2.77551797156691	2.4164529090976	2.31134566892479	2.13284630984813	2.38896926933765	2.26865255300913
RO3G_16821	0	0	0	0	0	0	0	0	0	0
RO3G_16822	0	0	0	0	0	0	0	0	0	0
RO3G_17089	5.37853854870748	3.82941630458263	5.09723329862225	5.54527630758236	5.78039059889633	5.98244125615235	6.19420465830812	6.23716930369918	6.15853591598282	6.0939950926535
RO3G_16825	0	0	0	0	0	0	0	0	0	0
RO3G_16826	0	0	0	0	0	0	0	0	0	0
RO3G_16829	2.13676822295877	2.26342235679211	1.4784605173494	1.25981011068375	1.19380722206285	0	0	0	0	0
RO3G_17090	2.91163039545424	2.17404272207971	2.46723633024966	3.27084113610107	3.24390424095386	3.30103807199079	3.46116216581186	2.37750731442172	3.11773823425242	2.53448902859888
RO3G_17091	4.36630265364658	4.20948560109241	4.11528117160687	3.93693580553557	3.9302395474477	3.37464786849624	3.46078327675467	2.62394752242632	3.59893600762427	3.6692558142925
RO3G_17086	8.02545504669028	9.99113607902182	10.19315382455	9.79653578501286	9.65612244572484	9.35692529478697	8.98852832347239	8.86414297517526	8.44129869110564	7.86632955144108
RO3G_16836	2.56355440518113	4.28258322067091	3.757830570512	3.23261924866722	3.36376055129187	3.35737947978772	3.38565308944723	3.31834963345867	3.63376891558379	3.4444245246923
RO3G_16835	2.71518674813685	7.92109171171392	7.43625690394989	7.23204010039676	7.2207428021181	6.88419086265232	6.68731800751609	5.39336598556179	5.25399625199042	4.63248726201086
RO3G_16837	3.633232396984	4.30885930424193	3.5069749512632	3.17214668217783	2.91309511302335	3.15890287423814	2.73396092436754	1.41466630281552	2.18145097588289	1.61247193343844
RO3G_16839	1.3851034578068	0	2.34744109715545	4.12940434494979	4.82004578801003	5.39626079759091	5.6843766722969	5.19384619320529	5.98092391318171	4.80640290479653
RO3G_16838	4.50854379699978	2.43975444777431	3.03260303290202	3.66249101073878	3.4947996650415	4.02946531190889	4.44114562702728	3.77616863661002	4.48904649509283	3.59831018572771
RO3G_16840	4.37477506546673	1.15752899708053	0	1.79499082005201	2.43001723916206	3.07113077736958	2.89781336723634	2.33165038925948	3.34809015217805	2.16200372406878
RO3G_16830	6.22544665526932	6.24977919109905	4.85308115181611	5.10196349347802	4.71686419281747	4.96890632019898	4.84744756305015	4.31888517843522	4.88850522560575	4.61915156177366
RO3G_16831	7.0805195979054	7.86127902856261	9.05300019220025	9.08510049827748	8.88216290005137	8.63813352576927	8.56698621346238	8.79931170377245	7.91860377450047	7.71697274823624
RO3G_16843	2.05660533023824	0	1.15498311837527	1.26521807539811	1.15117830439972	1.16336419838481	0	0	0	0
RO3G_16844	4.10787576702353	2.27356107645518	2.68334586816776	3.32365980466846	2.93167749897028	3.14054033484394	3.07012765964687	2.11933839029696	2.82740656254967	3.13720794660805
RO3G_16847	2.83903408674592	2.00172254270581	3.65796037258731	4.28245293530504	4.25965550148688	4.43323992713574	4.48926237976094	4.22046950908061	4.51141442876885	3.97287490617511
RO3G_16849	0	0	0	0	0	0	0	0	0	0
RO3G_16848	2.94965099639172	1.50601558311508	1.4710478142633	2.4510823991707	2.61174588986272	2.34414558979981	2.94177995462204	3.20522685457208	3.38879681996082	3.42655196442406
RO3G_16850	4.25737461215548	7.12039153901998	6.15249616216403	6.54476379774859	6.49850884839605	6.53181097798514	6.27805928991083	5.31648591778614	5.72155892309848	5.27993639721871
RO3G_16846	4.83369078462891	7.05276163594131	6.87095572509208	6.77645392854739	6.30300771130738	6.137051010676	5.79013140245245	5.2096395621682	5.61256579317216	5.07394546608879
RO3G_16851	4.31523694282252	4.712766308778	4.7312655748127	4.94060804003751	5.0168725158816	4.87019274780151	4.95275748395053	4.33744894475572	4.82387054016768	4.6278781019757
RO3G_16841	6.78666208009898	7.24469706764355	8.00561656729358	7.88731848624332	7.81855421574607	7.54862737672779	7.3600734841241	7.40961553667967	6.80772339283753	6.59979929209014
RO3G_16842	1.06189485791324	0	0	0	0	0	0	0	0	1.61332761055653
RO3G_16856	0	2.96851896272627	4.67602016641113	5.62049165601219	5.88073658980434	6.24409093266618	6.53635380448844	6.1733575061152	6.00714632185968	4.89728847463025
RO3G_16852	5.19495710809204	5.03007287688207	7.78638431381829	8.1194702244721	8.11905644601807	7.70683625848501	7.60879360870194	7.17514513112542	7.14209443856828	6.5978007270235
RO3G_16853	1.22580797660066	0	0	0	0	0	0	0	0	1.34155892943613
RO3G_16854	1.64843685234014	0	0	0	0	0	0	0	0	1.09712294821046
RO3G_16855	1.20143662257931	0	0	0	0	0	0	0	0	1.55843793531556
RO3G_16859	3.78701259486868	4.71618348005489	5.63804162755448	5.27558402846997	5.71184025734622	5.4536078715136	5.5661253634231	4.96731011574921	5.05044850834168	4.89077735741423
RO3G_16857	4.43169709929091	1.09807168154534	3.34484406118865	4.49320497749061	5.14050454438269	5.71908040162556	6.37382395420137	8.02771413801296	7.39822205589594	8.09279777346129
RO3G_16858	4.63929988335947	1.00177554568149	2.54911552614382	3.63884882669037	4.59083006126908	5.0810839301226	5.43343403394426	5.9813318032708	5.6076698982036	6.36890355976192
RO3G_16861	2.07637880612815	1.60293198663765	3.02892035415018	3.90361996715789	4.1188859819439	4.18619135868741	4.44888865384195	5.28156029650845	4.86238428692205	4.58532084463911
RO3G_16860	5.31603231293065	3.49612517985378	3.92134114436585	4.52551013254091	4.92581005800025	5.18532735690593	5.33871688067785	5.81829287568236	5.75166825974615	5.99679323676228
RO3G_16865	2.0079900521297	4.75476111114887	4.39955966359898	4.20632147605433	3.79042578193756	4.13097464534255	3.68869710309835	2.21166389350696	3.29961148449643	2.47456343861608
RO3G_16862	2.57606377933772	0	0	1.88316536547287	2.55545941930071	2.9329903104135	3.5168035438828	4.53771781061937	4.63193116461816	4.45420274663519
RO3G_16863	4.51000494302023	2.41044869656087	6.55733925226445	7.20189064583152	7.56134936887865	7.84497980741896	7.67009639979056	7.44175415858821	7.03457232597044	6.08134049264642
RO3G_16868	0	0	0	0	0	0	0	0	0	0
RO3G_16869	0	0	0	0	0	0	0	0	0	0
RO3G_16871	1.19252094750422	0	1.98056114419479	3.51463880626024	4.62208530903286	5.31617774641364	5.02407004183677	3.44302256771083	2.62252903768509	1.6138885899922
RO3G_16866	3.08665106372615	3.27292812132838	3.67237624093039	3.06392690486873	3.41863190280202	3.49745730142293	3.47479274066386	2.92880558080901	3.22100413434402	3.50952124608688
RO3G_16867	5.47462170632795	4.24933617870791	4.59724892342373	4.1357933009514	4.25198479932761	3.89218906551819	4.02689924343214	3.37227160967699	3.55588698774072	3.40922263627875
RO3G_16874	2.06327386365039	2.80319351877284	2.6801753769567	2.88690133406446	1.86868884800935	2.20948769389025	2.33875351547352	2.04600980112959	3.00894141553525	3.45205386289651
RO3G_16875	4.56974482118933	5.47900090888548	5.36102561344525	5.24849628356819	4.52731400388086	4.30997452100355	4.20310331405398	4.20788518400989	4.81596103152001	5.33926392747259
RO3G_16876	1.43121935414856	1.36460104759855	0	0	0	0	0	0	0	1.65079052112213
RO3G_16878	1.55827453348389	0	1.34147742793794	0	0	0	0	0	0	0
RO3G_16872	5.81897841339141	1.33408929788115	0	0	0	0	0	0	0	0
RO3G_16873	3.99293863681677	5.18682746990909	4.93369726108683	3.83963655233428	3.4668684220217	2.82255870838789	2.31055332379733	2.16920045000986	2.20595584527303	2.08463609591833
RO3G_16879	4.49104472324825	2.81660826309135	2.70362619404996	3.23222109383985	2.59609378009138	2.95247668662718	3.23475033291537	2.97616524170881	3.74021128000952	3.19919064007753
RO3G_16880	3.53521214232847	1.06496830784387	0	1.4537283811716	1.25832723825845	1.20242820967655	1.47367048392116	1.96468988580576	2.48631408881506	2.9796305418127
RO3G_16881	3.37738363155677	0	1.15498311837527	1.02842615427761	1.30918968698915	1.72526900786156	1.83073676491755	1.35238600786092	2.85935618055587	2.4928928337254
RO3G_16882	1.58127508000832	0	1.34147742793794	0	0	0	0	0	0	0
RO3G_16885	0	0	0	0	1.05346340177054	1.34800812472542	2.44912149248821	3.24934436284524	3.269760040636	2.97507398974483
RO3G_16886	1.97097363725424	2.63406283921235	2.39951275065879	3.41464173297073	2.8950998027412	2.96172523631047	2.88291475157263	2.52382070666287	2.99667784588446	3.01687275693712
RO3G_16883	5.91685510600821	6.19644420081301	4.96241524129202	4.54578544316365	4.06726604998481	4.00018769547792	3.84305597460693	4.33260500030053	4.21593901329139	3.46941007565101
RO3G_16891	2.86971328830654	2.65191499011337	1.98641898275598	2.09163278397175	1.9827558652941	2.09208448022274	2.35048209154247	2.44317658867791	2.85608792189315	3.00131263555891
RO3G_16896	0	0	0	0	0	0	0	0	0	1.67296832557049
RO3G_16898	0	0	0	0	0	0	0	0	0	0
RO3G_16901	0	0	0	0	0	0	0	0	0	0
RO3G_16902	0	0	0	0	0	0	0	0	0	0
RO3G_16889	0	1.53292222188343	1.17419518131298	1.14185960062424	0	0	0	0	0	0
RO3G_16887	3.34485303959476	3.81389181177005	2.64922738784517	2.26831207680649	2.11489484451885	2.21755170903199	2.01987254347277	2.19543061430383	1.63243727040933	1.62130022285012
RO3G_16888	2.16906558003609	3.22277788754292	1.48413384569863	1.42594407175016	1.30541008313731	1.79023046849731	1.67043278705114	1.67467048429354	2.41251885259078	3.39798177723194
RO3G_16890	4.35684757671829	1.23857615621407	1.54496461543005	2.33725230867473	2.02016595746483	2.89657841258386	2.7827127847355	2.11000962325912	3.00147778128257	3.38548008009689
RO3G_16904	0	0	0	0	0	0	0	0	0	0
RO3G_16905	0	0	0	0	0	0	0	0	0	0
RO3G_16913	0	0	0	0	0	0	0	0	0	0
RO3G_16892	4.88493382432237	7.3503766456139	7.19676510117249	6.81209853008352	6.61162627323408	6.14570860985071	5.92130739497644	4.15293826865711	3.99467770795043	2.65280070195957
RO3G_16893	2.31196035306259	1.2875993514321	1.05778017281725	0	0	1.22680516747303	0	0	0	0
RO3G_16717	0	0	0	0	0	0	0	0	0	0
RO3G_16919	0	0	0	0	0	0	0	0	0	0
RO3G_16727	0	0	0	0	0	0	0	0	0	0
RO3G_16732	0	0	0	0	0	0	0	0	0	0
RO3G_16733	0	0	1.75716559372101	3.29880687464889	2.95169762552086	2.59616749432064	1.90026126760203	1.87005991346315	2.9481126455154	3.66947019441469
RO3G_16739	0	0	0	0	0	0	0	0	0	0
RO3G_16748	0	0	0	0	0	0	0	0	0	0
RO3G_16744	2.4209312810243	2.02694849033455	1.47284147783103	1.34471057035853	1.0250998684926	1.22067461249774	1.28722763256876	1.4039917710615	1.48441704239076	1.89994213956341
RO3G_16915	7.68714059791462	4.64340148371713	5.44972952543708	6.18055059982742	6.36955480013527	6.40102687156001	6.32999060534172	5.11830931466143	5.20160158120053	5.57083593569899
RO3G_16752	8.28011688033863	5.67161734199843	6.65359002288329	7.35704705269976	7.52146722713648	7.37806661979617	7.15418517526293	5.22891368132692	5.34164807743989	4.93945542827409
RO3G_16753	0	0	0	0	0	0	1.51431638530268	3.34759082960969	3.84532187675803	4.54216858365574
RO3G_16754	8.56932498976864	9.4511503016022	9.75009140701693	9.58238334338178	9.39325495548103	9.21882502687527	8.97194469095933	9.47230105618562	8.2492617858706	8.42989385934921
RO3G_16758	0	4.68988407778682	4.37115258349294	3.41150078578782	2.45185084913541	2.3888256738899	3.04406907310312	3.76963024514253	3.99697938468025	3.62431376263082
RO3G_16760	2.1145129088539	0	0	0	0	0	0	1.0445297252958	0	1.17018777336333
RO3G_16755	1.31460261221743	0	0	0	0	0	0	0	0	0
RO3G_16756	6.01043286821652	5.78531674547661	6.11546325593029	6.19556661518822	6.1671669605741	6.11985701785819	6.1020194568133	6.84039782170922	6.17070473301357	6.19538344175554
RO3G_16757	2.0867129206726	1.86556894699034	5.00305237978364	4.61811871499695	4.70220020215009	4.80365547049573	4.7478132326211	5.21576565639102	4.96719429809323	4.62577195006616
RO3G_16761	3.73040864427246	4.8432339985251	4.36345374503088	3.8296776562605	4.18429289117037	4.05523278989905	4.35879126731053	5.29874107515215	4.47170441730586	4.53879775409952
RO3G_16764	4.34541771000182	0	1.14906072044913	0	1.32714771313566	0	1.56763099102713	2.88445645223467	3.5851318423311	5.06230944804968
RO3G_16768	3.79101990527828	1.1126583310986	1.29479675859572	1.06915944530369	1.22398417239685	1.34981180380447	0	0	1.78100544229771	1.9056044617399
RO3G_16765	4.12955027014277	0	0	0	0	1.1849582084259	1.90722177135714	5.56947812714157	5.40414560260783	6.24766984777668
RO3G_16769	3.01397870871262	5.14989843070897	7.85038363573706	7.52878554960369	6.93103161497192	6.04607754408668	5.43700319308544	4.74915734050999	4.10479063750142	3.37649616614268
RO3G_16770	3.7011514008145	5.08342850490833	5.27980159607527	4.72174460671869	4.60931166616221	4.04707834714308	3.87215622761846	2.91250945549233	3.24319602309742	2.7290837098345
RO3G_16771	3.24823398506987	2.00780180392321	2.39364902980662	2.0609182206571	2.11054150736906	2.26150270606721	2.19523045708326	2.56717413328416	2.31416784185	3.21363525876867
RO3G_16772	2.56798184564235	1.86754555727306	1.52958433824288	1.56430660312474	1.45666352221581	1.79580292525562	1.56522458959113	1.91402581708856	1.93027729724346	2.62725724882244
RO3G_16774	1.55777585912406	2.7759550526141	2.64718557834055	2.05216538336759	1.33986671616484	1.00916207754595	0	1.10611273103587	1.02448833216062	1.02990767138674
RO3G_16762	8.89271780964267	9.54125638852244	9.99023603470013	9.78034484199368	9.63405508182945	9.38436000781128	9.1747419179971	9.39260858693916	8.22505044389605	8.24161766864954
RO3G_16763	5.69624294023176	4.93705647157436	5.70872876718862	5.96620970733236	6.15943567442652	5.94001401080176	5.89696563608013	5.8243633739873	5.11368918746308	5.49179723899239
RO3G_16776	1.50032858506697	0	1.17055210124629	0	1.20511388312455	1.58817589269345	1.42376555290093	2.61095786695796	3.23822839427804	4.361558829622
RO3G_16775	1.99252008183625	1.45499633148187	0	0	0	0	1.2232365522584	2.01892485056712	1.71025500548971	3.24050561566195
RO3G_16785	0	0	0	0	0	0	0	0	0	0
RO3G_16777	4.01782859821307	2.88768791464534	2.42537260491325	3.29351305000956	3.25664037998891	3.3957459927022	3.41788891807731	5.17040961488627	5.11431719356618	6.35921929499895
RO3G_16778	1.37491549231488	2.63505061854498	1.55067497420565	1.68765318469588	1.49393663850933	1.52297010878037	1.45216437427746	1.18010207754535	1.67325296851529	1.19258761559945
RO3G_16779	3.90425278702657	2.75904244561097	2.5817108828698	3.09801962342635	3.21673232727127	3.301617485782	3.38972766663452	4.99155605882964	4.94989502923133	6.18349024984944
RO3G_16780	0	1.09439764454976	0	1.09099308246269	0	0	0	1.03863629754329	0	1.44991198262055
RO3G_16781	4.54027232488599	3.53025574985028	3.3993303046583	2.86816318378708	3.16355971629323	3.28464899078207	3.21447637760531	4.00552440840207	3.53708010434566	3.27600418130233
RO3G_16782	0	1.09439764454976	0	1.09099308246269	1.05320068095245	0	0	0	0	1.51588632101527
RO3G_16786	6.32809796130444	4.33497462940174	4.60439090409467	5.76307984487994	5.83977473125353	6.16103993349694	6.37149058174813	6.15691198108869	6.39131644933227	6.07867193260903
RO3G_16788	1.37155592683327	3.2098933879433	2.18032992298671	0	0	0	0	1.92130909055444	2.49842336835348	2.61546801431306
RO3G_16787	6.90914781809987	4.8776761579027	4.04305079126781	4.30242613421931	3.82630986935602	4.34903912791659	4.31384764897095	4.5806207957016	5.21935275569317	5.42270611709106
RO3G_16793	4.78924242495558	4.21178916914616	3.27275768441835	3.25032137187904	2.9527334254565	3.07284322152683	2.98760190553452	2.73622991738863	3.40105786618895	3.50793207227288
RO3G_16807	0	0	0	0	0	0	0	0	0	0
RO3G_16811	0	0	1.67661070810586	1.42988022489881	1.66532722418926	1.0268307770072	0	0	0	0
RO3G_16804	0	0	0	0	0	0	0	0	0	0
RO3G_16791	4.83550513423255	2.11783857266347	3.97650070148908	4.90859269590202	5.48426401119394	6.0741663247185	6.3188788694609	6.34746568351217	6.24649298459838	6.07763831856821
RO3G_16792	3.20106433413344	6.50568964218214	5.77081193734245	5.42821165569394	5.06527024473121	5.09954827728526	4.86834031188763	3.89471619772416	5.01810229315493	4.3831005292014
RO3G_16560	0	0	0	0	0	0	0	0	0	0
RO3G_16813	0	0	0	0	1.1818708289056	0	1.24327998772459	0	0	0
RO3G_16794	2.52893601566227	3.38159813592395	2.8647314121013	3.02263260220047	2.83180441103525	2.69352441980834	2.65907236095964	1.93373102708414	2.72307696800688	2.54636035727774
RO3G_16795	2.71644773273759	2.66276747808521	2.45393542892094	2.42993428263817	1.94479679640769	2.21904128863469	2.11232664808962	1.40580973812371	1.62865949789216	0
RO3G_16815	0	0	0	1.49908963858633	1.7211076710206	1.69093185591189	1.22479978145714	1.99684624827758	2.41173257925497	2.81259567915441
RO3G_16566	0	1.92625568666251	1.25019688030606	0	0	0	0	0	0	0
RO3G_16789	6.06863545439096	8.30034958767255	7.97309655231121	7.84832956379653	7.94491185085436	8.32600999734127	8.34379366689765	8.15170732144767	8.23184580257219	7.3488252696913
RO3G_16567	0	0	0	0	0	0	0	0	0	0
RO3G_16568	3.15562704575584	4.36745772439809	4.60913075484224	4.45251578897882	4.54738300297863	4.3443050298209	4.35427531272076	4.50710057096552	4.33467260323382	4.1784652902413
RO3G_16570	0	0	0	0	0	0	0	0	0	0
RO3G_16572	0	0	0	1.19917008298132	1.78961622854143	1.54965856634798	1.43656004197997	0	1.26261103845614	0
RO3G_16571	3.00951848291288	3.03067970918426	2.83448746409052	2.85822100468743	2.59031069953096	2.44567966700499	2.54775412735013	1.9149667535187	2.19083630861952	2.09837665152715
RO3G_16573	1.03222241813169	0	0	0	0	0	0	0	0	0
RO3G_16569	5.50858580106336	9.02014101796939	9.26077641099853	9.62333101607383	9.71339150844423	9.64783973644395	9.73490953413048	10.3065188298343	10.0500566781983	10.4300476484415
